year-index,filename,sizeW,sizeH,image_proportion,vis_type,Conference,Year,pageNum,Paper DOI,thumb_url,url,Paper type,Paper Title,Author,Keywords Author,paper_url
258,InfoVis.1182.258.jpg,699,373,0.076996,4,InfoVis,2010,7,10.1109/TVCG.2010.194,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1182.258.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1182.258.jpg,J,SparkClouds: Visualizing Trends in Tag Clouds,Bongshin Lee;Nathalie Henry Riche;Amy K. Karlson;Sheelash Carpendale,"Tag clouds, trend visualization, multiple line graphs, stacked bar charts, evaluation",http://dx.doi.org/10.1109/TVCG.2010.194
259,InfoVis.1182.259.jpg,608,270,0.048478,4,InfoVis,2010,7,10.1109/TVCG.2010.194,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1182.259.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1182.259.jpg,J,SparkClouds: Visualizing Trends in Tag Clouds,Bongshin Lee;Nathalie Henry Riche;Amy K. Karlson;Sheelash Carpendale,"Tag clouds, trend visualization, multiple line graphs, stacked bar charts, evaluation",http://dx.doi.org/10.1109/TVCG.2010.194
260,InfoVis.1182.260.jpg,588,375,0.065116,4,InfoVis,2010,7,10.1109/TVCG.2010.194,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1182.260.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1182.260.jpg,J,SparkClouds: Visualizing Trends in Tag Clouds,Bongshin Lee;Nathalie Henry Riche;Amy K. Karlson;Sheelash Carpendale,"Tag clouds, trend visualization, multiple line graphs, stacked bar charts, evaluation",http://dx.doi.org/10.1109/TVCG.2010.194
261,InfoVis.1044.261.jpg,1264,528,0.197089,11,InfoVis,2010,1,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.261.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.261.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
262,InfoVis.1044.262.jpg,692,305,0.062329,10,InfoVis,2010,2,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.262.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.262.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
263,InfoVis.1044.263.jpg,663,585,0.114538,3,InfoVis,2010,3,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.263.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.263.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
264,InfoVis.1044.264.jpg,695,648,0.132997,2,InfoVis,2010,4,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.264.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.264.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
265,InfoVis.1044.265.jpg,491,1145,0.166023,11,InfoVis,2010,4,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.265.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.265.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
266,InfoVis.1044.266.jpg,701,1089,0.225438,7,InfoVis,2010,5,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.266.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.266.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
267,InfoVis.1044.267.jpg,700,571,0.118036,7,InfoVis,2010,5,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.267.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.267.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
268,InfoVis.1044.268.jpg,1438,1938,0.822988,7,InfoVis,2010,5,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.268.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.268.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
269,InfoVis.1044.269.jpg,668,1739,0.343050,11,InfoVis,2010,6,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.269.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.269.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
270,InfoVis.1044.270.jpg,700,959,0.198243,11,InfoVis,2010,6,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.270.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.270.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
271,InfoVis.1044.271.jpg,1434,1633,0.691538,11,InfoVis,2010,7,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.271.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.271.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
272,InfoVis.1044.272.jpg,673,1188,0.236109,11,InfoVis,2010,7,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.272.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.272.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
273,InfoVis.1044.273.jpg,663,1817,0.355754,11,InfoVis,2010,8,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.273.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.273.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
274,InfoVis.1044.274.jpg,467,1126,0.155287,10,InfoVis,2010,9,10.1109/TVCG.2010.197,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1044.274.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1044.274.jpg,J,Stacking Graphic Elements to Avoid Over-Plotting,Tuan Nhon Dang;Leland Wilkinson;Anushka Anand,"Dot plots, Parallel coordinate plots, Multidimensional data, Density-based visualization",http://dx.doi.org/10.1109/TVCG.2010.197
275,InfoVis.1100.275.jpg,1260,647,0.240744,2,InfoVis,2010,1,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.275.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.275.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
276,InfoVis.1100.276.jpg,709,644,0.134838,11,InfoVis,2010,2,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.276.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.276.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
277,InfoVis.1100.277.jpg,723,224,0.047826,2,InfoVis,2010,3,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.277.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.277.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
278,InfoVis.1100.278.jpg,717,224,0.047429,2,InfoVis,2010,3,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.278.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.278.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
279,InfoVis.1100.279.jpg,719,318,0.067521,2,InfoVis,2010,3,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.279.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.279.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
280,InfoVis.1100.280.jpg,565,312,0.052058,11,InfoVis,2010,4,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.280.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.280.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
281,InfoVis.1100.281.jpg,716,522,0.110373,13,InfoVis,2010,4,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.281.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.281.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
282,InfoVis.1100.282.jpg,711,582,0.122201,2,InfoVis,2010,5,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.282.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.282.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
283,InfoVis.1100.283.jpg,652,653,0.125731,2,InfoVis,2010,5,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.283.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.283.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
284,InfoVis.1100.284.jpg,724,687,0.146885,2,InfoVis,2010,5,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.284.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.284.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
285,InfoVis.1100.285.jpg,699,961,0.198373,2,InfoVis,2010,6,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.285.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.285.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
286,InfoVis.1100.286.jpg,503,506,0.075162,2,InfoVis,2010,6,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.286.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.286.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
287,InfoVis.1100.287.jpg,509,510,0.076660,7,InfoVis,2010,6,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.287.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.287.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
288,InfoVis.1100.288.jpg,716,1003,0.212078,2,InfoVis,2010,7,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.288.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.288.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
289,InfoVis.1100.289.jpg,715,298,0.062922,2,InfoVis,2010,7,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.289.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.289.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
290,InfoVis.1100.290.jpg,703,576,0.119580,13,InfoVis,2010,8,10.1109/TVCG.2010.205,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1100.290.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1100.290.jpg,J,The FlowVizMenu and Parallel Scatterplot Matrix: Hybrid Multidimensional Visualizations for Network Exploration,Christophe Viau;Michael J. McGuffin;Yves Chiricota;Igor Jurisica,"Interactive graph drawing, network layout, attribute-driven layout, parallel coordinates, scatterplot matrix, radial menu",http://dx.doi.org/10.1109/TVCG.2010.205
291,InfoVis.1119.291.jpg,969,575,0.164540,10,InfoVis,2010,1,10.1109/TVCG.2010.206,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1119.291.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1119.291.jpg,J,The Streams of Our Lives: Visualizing Listening Histories in Context,Dominikus Baur;Frederik Seiffert;Michael Sedlmair;Sebastian Boring,"Information visualization, lifelogging, design study, music, listening history, timelines, photos, calendars",http://dx.doi.org/10.1109/TVCG.2010.206
292,InfoVis.1119.292.jpg,974,578,0.166252,6,InfoVis,2010,1,10.1109/TVCG.2010.206,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1119.292.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1119.292.jpg,J,The Streams of Our Lives: Visualizing Listening Histories in Context,Dominikus Baur;Frederik Seiffert;Michael Sedlmair;Sebastian Boring,"Information visualization, lifelogging, design study, music, listening history, timelines, photos, calendars",http://dx.doi.org/10.1109/TVCG.2010.206
293,InfoVis.1119.293.jpg,593,392,0.068647,4,InfoVis,2010,2,10.1109/TVCG.2010.206,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1119.293.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1119.293.jpg,J,The Streams of Our Lives: Visualizing Listening Histories in Context,Dominikus Baur;Frederik Seiffert;Michael Sedlmair;Sebastian Boring,"Information visualization, lifelogging, design study, music, listening history, timelines, photos, calendars",http://dx.doi.org/10.1109/TVCG.2010.206
294,InfoVis.1119.294.jpg,1282,301,0.113956,6,InfoVis,2010,5,10.1109/TVCG.2010.206,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1119.294.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1119.294.jpg,J,The Streams of Our Lives: Visualizing Listening Histories in Context,Dominikus Baur;Frederik Seiffert;Michael Sedlmair;Sebastian Boring,"Information visualization, lifelogging, design study, music, listening history, timelines, photos, calendars",http://dx.doi.org/10.1109/TVCG.2010.206
295,InfoVis.1119.295.jpg,1286,438,0.166340,6,InfoVis,2010,6,10.1109/TVCG.2010.206,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/InfoVis.1119.295.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010/InfoVis.1119.295.jpg,J,The Streams of Our Lives: Visualizing Listening Histories in Context,Dominikus Baur;Frederik Seiffert;Michael Sedlmair;Sebastian Boring,"Information visualization, lifelogging, design study, music, listening history, timelines, photos, calendars",http://dx.doi.org/10.1109/TVCG.2010.206
