year-index,filename,Conference,Year,Paper DOI,thumb_url,cap_url,url,fileIndex,imageID,Paper type,Paper Title,Author,Keywords Author,paper_url,Paper FirstPage,Paper LastPage,globalIndex,recodeRank,img_width,img_height,isUP
928,VAST.27.367.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.367.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.367.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.928.png,I928,I928Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3835,3835,659,309,0
929,VAST.27.368.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.368.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.368.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.929.png,I929,I929Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3836,3836,735,322,0
930,VAST.27.369.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.369.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.369.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.930.png,I930,I930Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3837,3837,1412,816,0
931,VAST.27.370.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.370.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.370.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.931.png,I931,I931Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3838,3838,607,331,0
932,VAST.27.371.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.371.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.371.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.932.png,I932,I932Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3839,3839,714,527,0
933,VAST.27.372.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.372.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.372.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.933.png,I933,I933Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3840,3840,716,528,0
934,VAST.27.373.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.373.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.373.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.934.png,I934,I934Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3841,3841,649,394,0
935,VAST.27.374.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.374.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.374.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.935.png,I935,I935Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3842,3842,656,433,0
936,VAST.27.375.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.375.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.375.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.936.png,I936,I936Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3843,3843,1460,409,0
937,VAST.27.376.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.376.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.376.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.937.png,I937,I937Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3844,3844,1460,408,0
938,VAST.27.377.jpg,VAST,2010,10.1109/VAST.2010.5652443,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.27.377.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.27.377.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.27.938.png,I938,I938Y2010,C,iVisClassifier: An interactive visual analytics system for classification based on supervised dimension reduction,Jaegul Choo;Hanseung Lee;Jaeyeon Kihm;Haesun Park,,http://dx.doi.org/10.1109/VAST.2010.5652443,27,34,3845,3845,1137,473,0
939,VAST.35.378.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.378.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.378.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.939.png,I939,I939Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3846,3846,536,536,0
940,VAST.35.379.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.379.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.379.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.940.png,I940,I940Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3847,3847,325,276,0
941,VAST.35.380.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.380.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.380.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.941.png,I941,I941Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3848,3848,1277,532,0
942,VAST.35.381.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.381.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.381.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.942.png,I942,I942Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3849,3849,603,154,0
943,VAST.35.382.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.382.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.382.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.943.png,I943,I943Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3850,3850,548,219,0
944,VAST.35.383.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.383.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.383.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.944.png,I944,I944Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3851,3851,561,275,0
945,VAST.35.384.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.384.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.384.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.945.png,I945,I945Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3852,3852,850,242,0
946,VAST.35.385.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.385.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.385.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.946.png,I946,I946Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3853,3853,547,226,0
947,VAST.35.386.jpg,VAST,2010,10.1109/VAST.2010.5652450,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.35.386.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.35.386.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.35.947.png,I947,I947Y2010,C,finding and visualizing relevant subspaces for clustering high-dimensional astronomical data using connected morphological operators,Bilkis J. Ferdosi;Hugo Buddelmeijer;Scott Trager;Michael H. F. Wilkinson;Jos B. T. M. Roerdink,"Subspace finding, clustering high-dimensional data, connected morphological operators, visual exploration, astronomical data",http://dx.doi.org/10.1109/VAST.2010.5652450,35,42,3854,3854,537,136,0
948,VAST.43.387.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.387.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.387.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.948.png,I948,I948Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3855,3855,1410,336,0
949,VAST.43.388.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.388.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.388.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.949.png,I949,I949Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3856,3856,565,451,0
950,VAST.43.389.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.389.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.389.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.950.png,I950,I950Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3857,3857,1343,424,0
951,VAST.43.390.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.390.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.390.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.951.png,I951,I951Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3858,3858,1366,401,0
952,VAST.43.391.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.391.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.391.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.952.png,I952,I952Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3859,3859,604,769,0
953,VAST.43.392.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.392.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.392.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.953.png,I953,I953Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3860,3860,1338,243,0
954,VAST.43.393.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.393.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.393.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.954.png,I954,I954Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3861,3861,1362,299,0
955,VAST.43.394.jpg,VAST,2010,10.1109/VAST.2010.5652460,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.43.394.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.43.394.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.43.955.png,I955,I955Y2010,C,Flow-based scatterplots for sensitivity analysis,Yu-Hsuan Chan;Carlos D. Correa;Kwan-Liu Ma,"Uncertainty, Data Transformations, Principal Component Analysis, Model fitting",http://dx.doi.org/10.1109/VAST.2010.5652460,43,50,3862,3862,1376,776,0
956,VAST.51.395.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.395.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.395.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.956.png,I956,I956Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3863,3863,520,524,0
957,VAST.51.396.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.396.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.396.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.957.png,I957,I957Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3864,3864,601,249,0
958,VAST.51.397.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.397.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.397.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.958.png,I958,I958Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3865,3865,1315,702,0
959,VAST.51.398.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.398.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.398.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.959.png,I959,I959Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3866,3866,601,402,0
960,VAST.51.399.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.399.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.399.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.960.png,I960,I960Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3867,3867,484,330,0
961,VAST.51.400.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.400.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.400.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.961.png,I961,I961Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3868,3868,484,351,0
962,VAST.51.401.jpg,VAST,2010,10.1109/VAST.2010.5652467,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010thumb/VAST.51.401.jpg,http://web.cse.ohio-state.edu/~li.8950/data/image/vispubimg/2010WCap/VAST.51.401.jpg,https://vispubimg.s3.us-east-2.amazonaws.com/vispubimg/2010/VAST.51.962.png,I962,I962Y2010,C,Anomaly detection in GPS data based on visual analytics,Zicheng Liao;Yizhou Yu;Baoquan Chen,,http://dx.doi.org/10.1109/VAST.2010.5652467,51,58,3869,3869,1247,277,0
