Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,URL,Paper type,Keywords Author,Paper ID,Number of Pages,Number of Figures,image name identification,medical,biology,brain,tract,flow,vector,tensor,particle,physics,streamline,biomedical_vis,flow_vis,isIncluded
SciVis,2017,15,On the Treatment of Field Quantities and Elemental Continuity in FEM Solutions,10.1109/TVCG.2017.2744058,"Ashok Jallepalli, Julia Docampo-Sánchez, Jennifer K. Ryan, Bob Haimes, Robert M. Kirby",http://dx.doi.org/10.1109/TVCG.2017.2744058,J,"Flow Visualization, discontinuous Galerkin (dG) methods, continuous Galerkin (cG) methods, finite element methods (FEM), finite volume methods, filtering techniques, Scalar Field Data, Irregular and Unstructured Grids, Extraction of Surfaces(Isosurfaces)",p405,10,15,2017 Jallepalli 10.1109/TVCG.2017.2744058,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2017,3,Activity-Centered Domain Characterization for Problem-Driven Scientific Visualization,10.1109/TVCG.2017.2744459,G. Elisabeta Marai,http://dx.doi.org/10.1109/TVCG.2017.2744459,J,"Design studies, Tasks and requirements analysis, Visualization models, Domain characterization, Activity-centered design, Functional specifications",p406,10,3,2017 Marai 10.1109/TVCG.2017.2744459,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,13,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps",10.1109/TVCG.2017.2743978,"Roxana Bujack, Terece L. Turton, Francesca Samsel, Colin Ware, David H. Rogers, James Ahrens",http://dx.doi.org/10.1109/TVCG.2017.2743978,J,"colormap, survey, taxonomy, order, uniformity, discriminative power, smoothness, monotonicity, linearity, speed",p407,11,13,2017 Bujack 10.1109/TVCG.2017.2743978,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,9,Uncertainty Visualization Using Copula-Based Analysis in Mixed Distribution Models,10.1109/TVCG.2017.2744099,"Subhashis Hazarika, Ayan Biswas, Han-Wei Shen",http://dx.doi.org/10.1109/TVCG.2017.2744099,J,"Uncertainty visualization, probability distribution, probabilistic feature, statistical modeling, copula",p408,11,9,2017 Hazarika 10.1109/TVCG.2017.2744099,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,13,Screen-Space Normal Distribution Function Caching for Consistent Multi-Resolution Rendering of Large Particle Data,10.1109/TVCG.2017.2743979,"Mohamed Ibrahim, Patrick Wickenhäuser, Peter Rautek, Guido Reina, Markus Hadwiger",http://dx.doi.org/10.1109/TVCG.2017.2743979,J,"Multiresolution Techniques, Point-Based Data, Glyph-based Techniques, Scalability Issues, Molecular Visualization",p409,12,13,2017 Ibrahim 10.1109/TVCG.2017.2743979,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,10,Dynamic Load Balancing Based on Constrained K-D Tree Decomposition for Parallel Particle Tracing,10.1109/TVCG.2017.2744059,"Jiang Zhang, Hanqi Guo, Fan Hong, Xiaoru Yuan, Tom Peterka",http://dx.doi.org/10.1109/TVCG.2017.2744059,J,"Parallel particle tracing, dynamic load balancing, k-d trees, performance analysis",p410,10,10,2017 Zhang 10.1109/TVCG.2017.2744059,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,13,An Intelligent System Approach for Probabilistic Volume Rendering Using Hierarchical 3D Convolutional Sparse Coding,10.1109/TVCG.2017.2744078,"Tran Minh Quan, Junyoung Choi, Haejin Jeong, Won-Ki Jeong",http://dx.doi.org/10.1109/TVCG.2017.2744078,J,"Terms—Volume Rendering, Machine Learning, Hierarchically Convolutional Sparse Coding",p411,10,13,2017 Quan 10.1109/TVCG.2017.2744078,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,9,SparseLeap: Efficient Empty Space Skipping for Large-Scale Volume Rendering,10.1109/TVCG.2017.2744238,"Markus Hadwiger, Ali K. Al-Awami, Johanna Beyer, Marco Agus, Hanspeter Pfister",http://dx.doi.org/10.1109/TVCG.2017.2744238,J,"Empty Space Skipping, Volume Rendering, Segmented Volume Data, Hybrid Image/Object-Order Approaches",p412,10,9,2017 Hadwiger 10.1109/TVCG.2017.2744238,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,13,Interactive Dynamic Volume Illumination with Refraction and Caustics,10.1109/TVCG.2017.2744438,"Jens G. Magnus, Stefan Bruckner",http://dx.doi.org/10.1109/TVCG.2017.2744438,J,"Interactive volume rendering, illumination, refraction, shadows, caustics",p413,10,13,2017 Magnus 10.1109/TVCG.2017.2744438,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2017,13,A Virtual Reality Visualization Tool for Neuron Tracing,10.1109/TVCG.2017.2744079,"Will Usher, Pavol Klacansky, Frederick Federer, Peer-Timo Bremer, Aaron Knoll, Alessandra Angelucci, Valerio Pascucci",http://dx.doi.org/10.1109/TVCG.2017.2744079,J,"Virtual reality, interaction design, design studies",p414,10,13,2017 Usher 10.1109/TVCG.2017.2744079,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,12,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views,10.1109/TVCG.2017.2744159,"Qiaomu Shen, Wei Zeng, Yu Ye, Stefan Müller Arisona, Simon Schubiger, Remo Burkhard, Huamin Qu",http://dx.doi.org/10.1109/TVCG.2017.2744159,J,"Urban forms, human scale, street view, visual analytics",p415,10,12,2017 Shen 10.1109/TVCG.2017.2744159,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,11,Multiscale Visualization and Scale-Adaptive Modification of DNA Nanostructures,10.1109/TVCG.2017.2743981,"Haichao Miao, Elisa De Llano, Johannes Sorger, Yasaman Ahmadi, Tadija Kekic, Tobias Isenberg, M. Eduard Gröller, Ivan Barišić, Ivan Viola",http://dx.doi.org/10.1109/TVCG.2017.2743981,J,"Nano, nanotechnology, assembly, multiscale, abstraction, DNA, origami, scale-adaptive modification",p416,11,11,2017 Miao 10.1109/TVCG.2017.2743981,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2017,11,BASTet: Shareable and Reproducible Analysis and Visualization of Mass Spectrometry Imaging Data via OpenMSI,10.1109/TVCG.2017.2744479,"Oliver Rübel, Benjamin P. Bowen",http://dx.doi.org/10.1109/TVCG.2017.2744479,J,"Mass spectrometry imaging, Data provenance, Visualization, Data management, Analysis Workflows, Data sharing",p417,11,11,2017 Rübel 10.1109/TVCG.2017.2744479,0,0,0,0,0,0,0,0,1,0,0,1,0
,,4447,,,,,,,,3721,4447,,,,,,,,,,,,,,
